,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
56,56,"(2, 5)","(2, 3)",2,5,2,3,0.15,0.37,0.49,0.46,0.43,0.55,0.34,0.5,0.54,0.33,0.57,0.42,0.35,0.58,0.48,0.33,0.62,0.4,0.26,0.66,0.26,0.46,0.54,0.47,0.53,0.35,0.56,0.4,0.43,0.5,0.47,0.44,0.55,0.41,0.35,0.54,0.56,0.34,0.56,0.38,0.48,0.5,0.45,0.42,0.6,0.37,0.4,0.63,0.35,0.37
57,57,"(2, 7)","(1, 7)",2,7,1,7,0.86,0.65,0.66,0.83,0.68,0.75,0.85,0.62,0.82,0.76,0.73,0.75,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74,0.8,0.74
58,58,"(0, 5)","(0, 3)",0,5,0,3,0.33,0.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
59,59,"(6, 6)","(7, 8)",6,6,7,8,0.8,0.41,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,"(0, 7)","(6, 8)",0,7,6,8,0.27,0.73,0.67,0.63,0.58,0.54,0.53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,61,"(3, 8)","(1, 6)",3,8,1,6,0.94,0.16,0.18,0.29,0.32,0.48,0.46,0.62,0.64,0.65,0.61,0.74,0.66,0.47,0.76,0.43,0.52,0.66,0.58,0.61,0.57,0.8,0.52,0.62,0.7,0.64,0.72,0.61,0.51,0.71,0.7,0.46,0.68,0.7,0.61,0.66,0.76,0.49,0.7,0.5,0.66,0.65,0.74,0.49,0.71,0.53,0.63,0.59,0.59,0.73
62,62,"(0, 2)","(2, 8)",0,2,2,8,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
63,63,"(4, 8)","(1, 4)",4,8,1,4,0.71,0.33,0.37,0.41,0.31,0.33,0.27,0.35,0.29,0.39,0.28,0.39,0.31,0.42,0.4,0.45,0.41,0.44,0.34,0.38,0.38,0.42,0.52,0.39,0.43,0.39,0.5,0.44,0.47,0.51,0.44,0.38,0.41,0.47,0.53,0.48,0.42,0.48,0.5,0.47,0.45,0.41,0.58,0.38,0.42,0.39,0.5,0.42,0.5,0.34
64,64,"(4, 6)","(1, 5)",4,6,1,5,0.64,0.53,0.57,0.34,0.47,0.51,0.56,0.37,0.5,0.46,0.59,0.55,0.73,0.42,0.37,0.47,0.4,0.41,0.51,0.52,0.42,0.57,0.66,0.51,0.37,0.47,0.5,0.47,0.63,0.53,0.56,0.47,0.56,0.52,0.56,0.55,0.62,0.64,0.42,0.5,0.45,0.61,0.41,0.5,0.46,0.47,0.46,0.52,0.54,0.47
65,65,"(1, 3)","(5, 7)",1,3,5,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,"(6, 7)","(1, 6)",6,7,1,6,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
67,67,"(4, 8)","(1, 4)",4,8,1,4,0.28,0.35,0.27,0.28,0.34,0.29,0.31,0.29,0.26,0.3,0.31,0.3,0.3,0.37,0.34,0.3,0.31,0.39,0.39,0.38,0.43,0.47,0.45,0.4,0.45,0.45,0.48,0.58,0.56,0.48,0.46,0.48,0.48,0.52,0.45,0.43,0.48,0.5,0.56,0.44,0.41,0.42,0.52,0.48,0.31,0.45,0.35,0.52,0.33,0.49
68,68,"(1, 3)","(4, 4)",1,3,4,4,0.8,0.04,0.23,0.44,0.42,0.38,0.53,0.28,0.5,0.32,0.51,0.35,0.42,0.41,0.47,0.37,0.44,0.41,0.34,0.56,0.26,0.43,0.39,0.45,0.52,0.28,0.54,0.32,0.44,0.43,0.45,0.44,0.41,0.38,0.47,0.32,0.5,0.39,0.39,0.44,0.45,0.43,0.42,0.42,0.47,0.47,0.4,0.49,0.42,0.38
69,69,"(0, 8)","(4, 6)",0,8,4,6,0.44,0.78,0.67,0.66,0.63,0.67,0.64,0.68,0.61,0.68,0.62,0.66,0.65,0.67,0.61,0.66,0.65,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66,0.61,0.66
70,70,"(3, 3)","(1, 2)",3,3,1,2,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
71,71,"(1, 3)","(1, 4)",1,3,1,4,0.09,0.55,0.38,0.47,0.5,0.45,0.5,0.47,0.52,0.42,0.5,0.49,0.52,0.43,0.51,0.47,0.5,0.52,0.45,0.55,0.46,0.56,0.44,0.55,0.44,0.56,0.42,0.57,0.41,0.57,0.41,0.59,0.4,0.56,0.42,0.58,0.41,0.57,0.41,0.59,0.4,0.56,0.42,0.58,0.41,0.57,0.41,0.59,0.4,0.56
72,72,"(7, 8)","(3, 4)",7,8,3,4,0.76,0.16,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,"(2, 3)","(1, 8)",2,3,1,8,0.25,0.59,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
74,74,"(0, 8)","(3, 5)",0,8,3,5,0.42,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92,0.09,0.92
75,75,"(7, 8)","(4, 6)",7,8,4,6,0.34,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,"(3, 5)","(4, 6)",3,5,4,6,0.69,0.64,0.66,0.64,0.6,0.73,0.58,0.62,0.78,0.51,0.59,0.67,0.71,0.68,0.68,0.72,0.64,0.65,0.68,0.74,0.63,0.68,0.76,0.59,0.7,0.6,0.67,0.71,0.63,0.65,0.72,0.63,0.62,0.66,0.72,0.67,0.68,0.7,0.63,0.68,0.63,0.69,0.6,0.71,0.65,0.6,0.66,0.75,0.53,0.53
77,77,"(0, 5)","(3, 7)",0,5,3,7,0.01,0.99,0.08,0.95,0.21,0.92,0.37,0.88,0.53,0.8,0.62,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83,0.61,0.83
78,78,"(0, 8)","(3, 8)",0,8,3,8,0.09,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,79,"(2, 3)","(0, 7)",2,3,0,7,0.28,0.73,0.67,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
80,80,"(0, 3)","(1, 6)",0,3,1,6,0.42,0.76,0.46,0.66,0.51,0.64,0.54,0.62,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
81,81,"(2, 4)","(1, 3)",2,4,1,3,0.63,0.25,0.31,0.58,0.39,0.35,0.71,0.15,0.28,0.37,0.53,0.4,0.4,0.53,0.3,0.67,0.27,0.25,0.6,0.26,0.34,0.39,0.52,0.36,0.4,0.44,0.54,0.38,0.43,0.56,0.29,0.5,0.38,0.41,0.53,0.31,0.44,0.39,0.41,0.48,0.44,0.41,0.56,0.36,0.36,0.67,0.21,0.29,0.56,0.24
82,82,"(4, 7)","(1, 4)",4,7,1,4,0.62,0.64,0.28,0.32,0.33,0.32,0.4,0.38,0.4,0.48,0.38,0.39,0.43,0.45,0.42,0.57,0.49,0.4,0.38,0.44,0.47,0.4,0.33,0.4,0.43,0.44,0.36,0.46,0.35,0.45,0.36,0.45,0.36,0.41,0.45,0.37,0.39,0.39,0.35,0.36,0.39,0.42,0.37,0.32,0.42,0.42,0.32,0.42,0.39,0.48
83,83,"(2, 7)","(3, 7)",2,7,3,7,0.42,0.8,0.77,0.75,0.75,0.87,0.62,0.8,0.87,0.59,0.78,0.83,0.65,0.78,0.83,0.66,0.8,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79,0.73,0.79
84,84,"(2, 6)","(3, 6)",2,6,3,6,0.67,0.78,0.46,0.61,0.87,0.27,0.44,0.72,0.52,0.65,0.72,0.61,0.65,0.64,0.61,0.76,0.55,0.52,0.83,0.42,0.61,0.88,0.3,0.49,0.8,0.44,0.51,0.85,0.38,0.58,0.81,0.46,0.6,0.77,0.59,0.58,0.83,0.38,0.42,0.79,0.42,0.71,0.65,0.76,0.55,0.67,0.75,0.52,0.74,0.64
85,85,"(0, 8)","(6, 7)",0,8,6,7,0.55,0.59,0.51,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51
86,86,"(5, 6)","(2, 7)",5,6,2,7,0.86,0.56,0.63,0.67,0.69,0.73,0.73,0.77,0.76,0.8,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
87,87,"(2, 2)","(5, 6)",2,2,5,6,0.69,0.37,0.29,0.18,0.13,0.15,0.24,0.16,0.19,0.25,0.22,0.21,0.39,0.29,0.23,0.22,0.19,0.24,0.28,0.25,0.24,0.26,0.22,0.22,0.23,0.18,0.18,0.19,0.13,0.17,0.19,0.19,0.12,0.25,0.22,0.24,0.25,0.28,0.17,0.12,0.15,0.13,0.2,0.18,0.22,0.2,0.24,0.25,0.21,0.21
88,88,"(2, 2)","(0, 1)",2,2,0,1,0.04,0.1,0.16,0.32,0.18,0.24,0.2,0.32,0.32,0.12,0.24,0.14,0.28,0.3,0.18,0.16,0.18,0.26,0.32,0.26,0.14,0.16,0.34,0.16,0.2,0.18,0.28,0.14,0.26,0.16,0.22,0.38,0.16,0.3,0.2,0.28,0.24,0.12,0.16,0.18,0.2,0.4,0.26,0.22,0.16,0.26,0.2,0.48,0.1,0.1
89,89,"(2, 8)","(0, 3)",2,8,0,3,0.02,0.05,0.08,0.17,0.28,0.37,0.62,0.29,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
90,90,"(8, 8)","(0, 1)",8,8,0,1,0.89,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
91,91,"(2, 3)","(3, 5)",2,3,3,5,0.31,0.52,0.49,0.51,0.59,0.53,0.47,0.55,0.56,0.56,0.58,0.53,0.54,0.55,0.56,0.58,0.58,0.59,0.57,0.6,0.59,0.58,0.59,0.57,0.6,0.59,0.58,0.59,0.57,0.6,0.59,0.58,0.59,0.57,0.6,0.59,0.58,0.59,0.57,0.6,0.59,0.58,0.59,0.57,0.6,0.59,0.58,0.59,0.57,0.6
92,92,"(4, 6)","(3, 6)",4,6,3,6,0.53,0.86,0.33,0.28,0.32,0.23,0.23,0.19,0.2,0.14,0.12,0.12,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
93,93,"(5, 6)","(4, 5)",5,6,4,5,0.64,0.5,0.36,0.29,0.19,0.13,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,"(1, 5)","(3, 3)",1,5,3,3,0.64,0.33,0.52,0.48,0.55,0.43,0.45,0.45,0.66,0.31,0.37,0.64,0.27,0.56,0.38,0.69,0.3,0.5,0.49,0.43,0.51,0.46,0.56,0.42,0.37,0.63,0.33,0.62,0.34,0.5,0.49,0.52,0.47,0.49,0.4,0.4,0.64,0.31,0.48,0.53,0.32,0.68,0.23,0.57,0.38,0.58,0.43,0.54,0.43,0.5
95,95,"(5, 5)","(0, 6)",5,5,0,6,0.79,0.39,0.44,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
96,96,"(5, 7)","(1, 5)",5,7,1,5,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
97,97,"(6, 8)","(5, 7)",6,8,5,7,0.64,0.63,0.48,0.33,0.17,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,"(2, 3)","(2, 3)",2,3,2,3,0.43,0.43,0.35,0.38,0.42,0.45,0.34,0.41,0.35,0.53,0.25,0.35,0.4,0.45,0.25,0.34,0.45,0.38,0.34,0.47,0.39,0.29,0.65,0.14,0.16,0.3,0.28,0.59,0.2,0.41,0.33,0.45,0.47,0.31,0.45,0.33,0.53,0.23,0.41,0.42,0.43,0.34,0.41,0.47,0.3,0.43,0.4,0.34,0.43,0.34
99,99,"(1, 4)","(5, 8)",1,4,5,8,0.81,0.8,0.76,0.81,0.79,0.74,0.84,0.82,0.84,0.81,0.83,0.8,0.82,0.77,0.86,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
100,100,"(4, 8)","(1, 7)",4,8,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,"(1, 2)","(1, 7)",1,2,1,7,0.13,0.56,0.61,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
102,102,"(0, 4)","(1, 1)",0,4,1,1,0.92,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
103,103,"(6, 6)","(0, 2)",6,6,0,2,0.69,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
104,104,"(2, 4)","(0, 6)",2,4,0,6,0.88,0.21,0.53,0.67,0.68,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
105,105,"(4, 7)","(0, 3)",4,7,0,3,0.86,0.11,0.14,0.13,0.17,0.11,0.13,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
106,106,"(0, 4)","(2, 3)",0,4,2,3,0.15,0.88,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
107,107,"(1, 3)","(1, 4)",1,3,1,4,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,"(0, 2)","(4, 7)",0,2,4,7,0.62,0.49,0.59,0.54,0.61,0.58,0.53,0.55,0.46,0.56,0.45,0.58,0.51,0.55,0.49,0.52,0.63,0.58,0.59,0.59,0.56,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.63,0.62
109,109,"(2, 6)","(4, 5)",2,6,4,5,0.9,0.02,0.03,0.06,0.11,0.16,0.23,0.29,0.37,0.48,0.5,0.47,0.53,0.59,0.53,0.67,0.49,0.65,0.61,0.73,0.46,0.64,0.64,0.43,0.66,0.73,0.53,0.61,0.73,0.33,0.43,0.55,0.66,0.64,0.53,0.82,0.21,0.4,0.53,0.71,0.35,0.42,0.69,0.45,0.63,0.55,0.72,0.49,0.53,0.6
110,110,"(4, 8)","(1, 5)",4,8,1,5,0.29,0.38,0.44,0.54,0.49,0.59,0.73,0.43,0.47,0.43,0.5,0.53,0.49,0.64,0.6,0.6,0.52,0.56,0.59,0.54,0.44,0.64,0.47,0.48,0.57,0.49,0.59,0.44,0.45,0.51,0.56,0.53,0.46,0.74,0.35,0.4,0.46,0.42,0.39,0.59,0.44,0.49,0.54,0.71,0.55,0.46,0.51,0.57,0.55,0.51
111,111,"(1, 3)","(2, 8)",1,3,2,8,0.39,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
112,112,"(2, 8)","(7, 8)",2,8,7,8,0.26,0.52,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56
113,113,"(2, 8)","(3, 3)",2,8,3,3,0.38,0.62,0.49,0.42,0.6,0.46,0.49,0.62,0.39,0.49,0.56,0.48,0.57,0.44,0.58,0.44,0.56,0.49,0.53,0.52,0.5,0.51,0.54,0.5,0.48,0.55,0.51,0.53,0.45,0.58,0.47,0.55,0.47,0.53,0.57,0.49,0.45,0.58,0.45,0.58,0.47,0.5,0.53,0.59,0.39,0.53,0.61,0.44,0.51,0.53
114,114,"(0, 3)","(3, 6)",0,3,3,6,0.27,0.72,0.46,0.69,0.57,0.56,0.6,0.6,0.61,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
115,115,"(2, 3)","(2, 2)",2,3,2,2,0.52,0.25,0.18,0.45,0.14,0.29,0.34,0.44,0.24,0.32,0.33,0.37,0.42,0.27,0.4,0.32,0.34,0.41,0.26,0.39,0.33,0.32,0.37,0.45,0.29,0.3,0.41,0.33,0.25,0.48,0.26,0.41,0.3,0.38,0.4,0.31,0.36,0.46,0.22,0.27,0.35,0.44,0.25,0.46,0.27,0.25,0.48,0.24,0.3,0.39
116,116,"(0, 6)","(2, 4)",0,6,2,4,0.18,0.92,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
