Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset13_density,RandomForest,vector,1000,0,0.5686746543592732,0.6916539728596853,"{'1': 0.5404150324903201, '2': 0.553472824062741, '3': 0.5495458314981234, '4': 0.5393863355231209, '5': 0.5472483661756372, '6': 0.557646206905808, '7': 0.5625292383967034, '8': 0.5692240308449455, '9': 0.5705183273157303, '10': 0.5765309304282793, '11': 0.5636751122245138, '12': 0.5811886403444314, '13': 0.5661081400455464, '14': 0.5653148702109622, '15': 0.5667338228092486, '16': 0.5833783192586828, '17': 0.5757899374706047, '18': 0.5820634504456557, '19': 0.5672664398403529, '20': 0.5739427383866342, '21': 0.5847070242366845, '22': 0.588816407848174, '23': 0.5696857392038125, '24': 0.5643700164428874, '25': 0.5633716566155594, '26': 0.5859932939491532, '27': 0.571696910063228, '28': 0.5671832683944655, '29': 0.5721539839333429, '30': 0.56039797862855, '31': 0.5754985750576748, '32': 0.5830980222199877, '33': 0.5778960672640406, '34': 0.5714255292188993, '35': 0.5732533715791887, '36': 0.5863475525185944, '37': 0.5755357470092016, '38': 0.5697457251999822, '39': 0.5657409838014924, '40': 0.5613114662019303, '41': 0.5658059838385416, '42': 0.5671497628869564, '43': 0.5603173500595895, '44': 0.5655924038693122, '45': 0.5696274803184568, '46': 0.5718582833639584, '47': 0.569546035232329, '48': 0.5632039377800269, '49': 0.5717489121903261}","{'1': 0.7194441799473074, '2': 0.708994785552836, '3': 0.7091781486328594, '4': 0.7228917428680908, '5': 0.7209447048181394, '6': 0.7050269215882042, '7': 0.7065484355983478, '8': 0.6887847903864561, '9': 0.6964633239912497, '10': 0.6858848786055873, '11': 0.7011109822862525, '12': 0.6823457013883296, '13': 0.6993665465779217, '14': 0.6982079900395328, '15': 0.6917275648536504, '16': 0.6777830763954699, '17': 0.6870462584820782, '18': 0.678971998135137, '19': 0.6905437705138302, '20': 0.6858313444469089, '21': 0.6786750505435724, '22': 0.665474830141647, '23': 0.6921569081559815, '24': 0.6945230015815276, '25': 0.6990431052243082, '26': 0.6740996639645673, '27': 0.6912558471917264, '28': 0.6894595644588094, '29': 0.6906614615800735, '30': 0.6982230664351501, '31': 0.6814793538740593, '32': 0.6754862835300995, '33': 0.6807479463768094, '34': 0.6838356461703814, '35': 0.6914283393149239, '36': 0.6696032372400522, '37': 0.6800889232619574, '38': 0.6912464105193818, '39': 0.6930594398944772, '40': 0.6961459675708646, '41': 0.6910639748584948, '42': 0.6936549038838775, '43': 0.6936976828521162, '44': 0.6934384647459223, '45': 0.6898242299959626, '46': 0.6834963262883872, '47': 0.6896559800089909, '48': 0.6961264588297988, '49': 0.6862954565224685}"
dataset13_density,RandomForest,vector,1000,1,0.5723304437695375,0.6688659745749134,"{'1': 0.5441031743135473, '2': 0.5514863752399489, '3': 0.5725391175206875, '4': 0.5711543955286711, '5': 0.5741488425799306, '6': 0.5443084811452632, '7': 0.5697441997237093, '8': 0.5542022115676446, '9': 0.5698354217377302, '10': 0.5726881179637414, '11': 0.5590839265665153, '12': 0.5657391047556867, '13': 0.5892388199237684, '14': 0.5504645076585011, '15': 0.5685758162716517, '16': 0.5596293691693139, '17': 0.5691740610504324, '18': 0.5686812899812845, '19': 0.5519331247015311, '20': 0.5823882741505731, '21': 0.5888567297825789, '22': 0.5797594938497663, '23': 0.5762532902335494, '24': 0.5792061477115025, '25': 0.5874254495281136, '26': 0.570176532378804, '27': 0.5697558357629963, '28': 0.5697539769503409, '29': 0.5843735484234786, '30': 0.5671321482224349, '31': 0.583677538209195, '32': 0.5791128683359466, '33': 0.5807566397105091, '34': 0.5802340932693052, '35': 0.5799496252296988, '36': 0.5749793301298095, '37': 0.6025033114321034, '38': 0.5683645421426042, '39': 0.5671134926634303, '40': 0.5713892972087191, '41': 0.586667880023131, '42': 0.5753253079924358, '43': 0.5705217022415298, '44': 0.581145935925859, '45': 0.5906020481522537, '46': 0.5797599409036106, '47': 0.5556272350339891, '48': 0.5763355484525461, '49': 0.5783136232569606}","{'1': 0.6568183812293968, '2': 0.6632876474560809, '3': 0.6563909389061238, '4': 0.6652034115313754, '5': 0.6582853892543163, '6': 0.7026235228968565, '7': 0.6701968660099538, '8': 0.6897133019748016, '9': 0.6715216558218151, '10': 0.6724240139827569, '11': 0.680661130052244, '12': 0.6796975223670502, '13': 0.6521479115627106, '14': 0.6993202024639418, '15': 0.6785718826873076, '16': 0.6825077271413488, '17': 0.6738396274411005, '18': 0.6766019481554078, '19': 0.6844914844619436, '20': 0.6694228063514172, '21': 0.652300588375166, '22': 0.6723569050305855, '23': 0.6657697263586496, '24': 0.6637774221558221, '25': 0.6540629284959467, '26': 0.6725118816039592, '27': 0.668856461613742, '28': 0.6739363020401163, '29': 0.6559287324838696, '30': 0.6804675925001233, '31': 0.6591751471218275, '32': 0.6640260435266971, '33': 0.6575280258414637, '34': 0.6644637393492311, '35': 0.6579406024089882, '36': 0.6736604032545661, '37': 0.6359464162024571, '38': 0.6818934229047022, '39': 0.6756484363729929, '40': 0.6763160880396422, '41': 0.648794525238952, '42': 0.6745021177108248, '43': 0.6709418636458557, '44': 0.665881337960964, '45': 0.6497024976722441, '46': 0.6656606697972055, '47': 0.6843143566611262, '48': 0.6681492012430923, '49': 0.6561919468119971}"
dataset13_density,RandomForest,vector,1000,2,0.5268885810003431,0.7138087837344775,"{'1': 0.4856686043656855, '2': 0.5413735582427043, '3': 0.4988974222496411, '4': 0.5244515712453955, '5': 0.5190466811151772, '6': 0.5305995331184792, '7': 0.526341957137508, '8': 0.5502358547184609, '9': 0.5221991863187848, '10': 0.5343733547693585, '11': 0.5293273161176815, '12': 0.5258187825806653, '13': 0.5131499977878244, '14': 0.5495920336633223, '15': 0.5222852039759522, '16': 0.5275872419025565, '17': 0.5182015074303489, '18': 0.5304108159579759, '19': 0.5346478567787913, '20': 0.543883202417868, '21': 0.5284131203821378, '22': 0.5442049146387632, '23': 0.5068623974715842, '24': 0.5325616571335714, '25': 0.5271195183739783, '26': 0.537424453372115, '27': 0.5297538450548027, '28': 0.5431970219464461, '29': 0.5246796243939911, '30': 0.5499063907350923, '31': 0.527777171567134, '32': 0.5381199862875506, '33': 0.5201389189671719, '34': 0.5670725193088294, '35': 0.5172147635008576, '36': 0.548339438075719, '37': 0.4977686421677162, '38': 0.5297603111101045, '39': 0.501687753882572, '40': 0.5317470702860524, '41': 0.5011427384378752, '42': 0.5377965760926292, '43': 0.5077378760617908, '44': 0.5400372314089007, '45': 0.5290172022852245, '46': 0.5234397920630256, '47': 0.5071681985951091, '48': 0.5468896428257631, '49': 0.49247001069612056}","{'1': 0.7601620013992656, '2': 0.6818209552647322, '3': 0.7442297696272666, '4': 0.7092387368998383, '5': 0.728942978593546, '6': 0.7063461498208234, '7': 0.7187277011067779, '8': 0.6875953102055299, '9': 0.7263368938188938, '10': 0.7017542003618349, '11': 0.7132337601847105, '12': 0.7149405686816059, '13': 0.7331439325451712, '14': 0.6869798934124522, '15': 0.7285568025088353, '16': 0.7054811425476558, '17': 0.7260333851285812, '18': 0.7061226621164025, '19': 0.7100671581064022, '20': 0.6947066991670834, '21': 0.7178046381797909, '22': 0.6901538015008479, '23': 0.7383362263111348, '24': 0.705757780557438, '25': 0.7165821025361947, '26': 0.6980027689842603, '27': 0.7167292147809707, '28': 0.6895007919548154, '29': 0.7210374851510915, '30': 0.6873641744363914, '31': 0.7178147824629233, '32': 0.6961624910375575, '33': 0.7276212754871192, '34': 0.6699946509076871, '35': 0.727929373586377, '36': 0.6870842282632312, '37': 0.7452159029710919, '38': 0.7075682283406934, '39': 0.7431619133258821, '40': 0.703898944564854, '41': 0.7441516418221702, '42': 0.6960455639487779, '43': 0.7350863503336266, '44': 0.7002614317996265, '45': 0.7168756022678833, '46': 0.7126093452858395, '47': 0.7369474853966591, '48': 0.6911771025251806, '49': 0.7513344027718749}"
dataset13_density,RandomForest,vector,1000,3,0.5810333112116911,0.6704024522454878,"{'1': 0.5811277451382338, '2': 0.6032056876573658, '3': 0.5781679922652043, '4': 0.5777030922653763, '5': 0.5741878480175229, '6': 0.5660173641270713, '7': 0.5711945400065368, '8': 0.5695192756871427, '9': 0.5613135809025789, '10': 0.5691798716476212, '11': 0.5538264695287394, '12': 0.5645115756467216, '13': 0.5719280359594653, '14': 0.5628932794723152, '15': 0.555932950031179, '16': 0.5745944486201402, '17': 0.5676325820591867, '18': 0.5732001448688889, '19': 0.5694606084875012, '20': 0.5676327919272841, '21': 0.5750091971348947, '22': 0.5818065770653673, '23': 0.5748538414710768, '24': 0.5821043823762795, '25': 0.5794523288329071, '26': 0.5893026891691212, '27': 0.5823009396099876, '28': 0.594630903234554, '29': 0.5888788084211117, '30': 0.599281422958644, '31': 0.5823079267988395, '32': 0.5839751533054335, '33': 0.581737996435805, '34': 0.5915569157499214, '35': 0.5719323774268956, '36': 0.5828876119189903, '37': 0.6055188784470672, '38': 0.594823949110027, '39': 0.5874661441905681, '40': 0.599570918835106, '41': 0.5777232880758689, '42': 0.5973543335785426, '43': 0.5887547436010772, '44': 0.588221548905557, '45': 0.5933503060395976, '46': 0.6029854036226961, '47': 0.5936130425501668, '48': 0.5904538467873988, '49': 0.5955468894032853}","{'1': 0.6733239780937624, '2': 0.661489515379232, '3': 0.6743452339639009, '4': 0.681646019869035, '5': 0.6671219785992935, '6': 0.6866677012126965, '7': 0.6770507383347542, '8': 0.6791264804293962, '9': 0.6862137883673476, '10': 0.6831924248406938, '11': 0.6896655156757168, '12': 0.6892081430836877, '13': 0.6739494757380984, '14': 0.6892295117024401, '15': 0.6836350800417608, '16': 0.6802115402261988, '17': 0.6771001388578257, '18': 0.6798067626753601, '19': 0.6747110136842724, '20': 0.6896236510915745, '21': 0.6693964202664131, '22': 0.675489231707705, '23': 0.6688374317137933, '24': 0.6746935672590347, '25': 0.6679929908813877, '26': 0.6662917317377048, '27': 0.6636108367400759, '28': 0.66166439511361, '29': 0.6581796080302371, '30': 0.6590584227943925, '31': 0.666005204349184, '32': 0.6711092094444988, '33': 0.6667698726492821, '34': 0.6662011101252749, '35': 0.6721123588876579, '36': 0.6752057459508425, '37': 0.644867715659299, '38': 0.6631239334544528, '39': 0.6625459607330222, '40': 0.656796422864101, '41': 0.6699978134361289, '42': 0.6603422492258915, '43': 0.6643126376541828, '44': 0.667585859636725, '45': 0.6562623488669782, '46': 0.655280113939992, '47': 0.6502157301278704, '48': 0.6657270637697096, '49': 0.6527254811424029}"
dataset13_density,RandomForest,vector,1000,4,0.6091722770800433,0.6325964140390689,"{'1': 0.49693780131386117, '2': 0.594933566554922, '3': 0.5356394789742889, '4': 0.6040598127916779, '5': 0.5610933695154738, '6': 0.6054682375444828, '7': 0.5815066394333045, '8': 0.6056427310752399, '9': 0.5732806315395966, '10': 0.6017691361841027, '11': 0.5768394513460642, '12': 0.616690247630025, '13': 0.5946877544241713, '14': 0.6264086540859786, '15': 0.6025307795962022, '16': 0.631768262175622, '17': 0.5987628461029244, '18': 0.6475096524545105, '19': 0.6030980732157992, '20': 0.6364979394667005, '21': 0.6095025833810728, '22': 0.6444381349985988, '23': 0.6254148109911493, '24': 0.6384926018695603, '25': 0.5845446236898731, '26': 0.6311986803716856, '27': 0.606546322505454, '28': 0.638562679734639, '29': 0.5994008134261104, '30': 0.6332115068065618, '31': 0.5990701834335853, '32': 0.6492038735840404, '33': 0.6071703338670852, '34': 0.6371631886286359, '35': 0.6030007909553508, '36': 0.6405762580334191, '37': 0.5761107236101437, '38': 0.6360799493784814, '39': 0.6150156494524365, '40': 0.6178390910195829, '41': 0.601213009732168, '42': 0.6272592352083763, '43': 0.5965534722680237, '44': 0.6474090818395631, '45': 0.5955053455324271, '46': 0.6294231891687198, '47': 0.6251428972680723, '48': 0.6399822069406541, '49': 0.5992852738016998}","{'1': 0.7602134813520439, '2': 0.6637018238700242, '3': 0.7172979703974587, '4': 0.6457718920016059, '5': 0.6925587762217109, '6': 0.6422456159256997, '7': 0.6690831918604467, '8': 0.635679644124251, '9': 0.6764225113847169, '10': 0.6344765180315588, '11': 0.6691653002819331, '12': 0.6330824909907579, '13': 0.6421025704295429, '14': 0.6118364783319852, '15': 0.6412636470656112, '16': 0.6012673768225454, '17': 0.6454361793070345, '18': 0.5891524729068671, '19': 0.6386104031129796, '20': 0.6026335234744614, '21': 0.6346910169485043, '22': 0.5875193683959221, '23': 0.6157928992688648, '24': 0.6032300499414007, '25': 0.6601075243210427, '26': 0.6066730856416163, '27': 0.6387858710473866, '28': 0.5943418470132531, '29': 0.6445307262969182, '30': 0.607759456850469, '31': 0.6384353672119725, '32': 0.5918117509785985, '33': 0.6368469125511096, '34': 0.5971624727602702, '35': 0.6459173639349565, '36': 0.5954752124263099, '37': 0.6668612486891461, '38': 0.6031498828384763, '39': 0.6247579689896381, '40': 0.618788827954127, '41': 0.6387690424237329, '42': 0.6111228827624615, '43': 0.643087023475252, '44': 0.5880636203916246, '45': 0.6404189173873358, '46': 0.6050742940632023, '47': 0.6142456359882196, '48': 0.5929212919912524, '49': 0.6388808574780742}"
dataset13_density,RandomForest,vector,1000,5,0.5493835794996506,0.7188960158857165,"{'1': 0.5096934591317743, '2': 0.5398770010521617, '3': 0.5167466456534838, '4': 0.5423623535654719, '5': 0.50986427077521, '6': 0.5386797728727416, '7': 0.5562795130356104, '8': 0.5602519035555348, '9': 0.5433754191104232, '10': 0.562042768237529, '11': 0.5455507846823421, '12': 0.5883021885606167, '13': 0.5591305404854663, '14': 0.5653799593593963, '15': 0.5642899167454621, '16': 0.5532171825546409, '17': 0.5518168216997678, '18': 0.5650290163520374, '19': 0.548325664715802, '20': 0.5658767571740397, '21': 0.5284200705606543, '22': 0.5542437170363712, '23': 0.5509235907231912, '24': 0.5476690298857028, '25': 0.5346325374939565, '26': 0.5611283947789248, '27': 0.5428030130527778, '28': 0.5584132961851641, '29': 0.5318406423168607, '30': 0.5558162271297387, '31': 0.5495800478023567, '32': 0.5539523906398127, '33': 0.5493581157697476, '34': 0.5564059392694604, '35': 0.5505534182122607, '36': 0.563736126027, '37': 0.5424937276890983, '38': 0.5547748766201653, '39': 0.5435893837037479, '40': 0.5489015812786348, '41': 0.5470101685998384, '42': 0.5475038025344799, '43': 0.5509141497012876, '44': 0.5558073197661206, '45': 0.5387028552541053, '46': 0.5479113127485333, '47': 0.5605686595427946, '48': 0.5627779459292916, '49': 0.5432711159112833}","{'1': 0.7514362626504972, '2': 0.7343466445555811, '3': 0.7500136260921613, '4': 0.7267754587131615, '5': 0.7592553198090144, '6': 0.7381935799618728, '7': 0.714107843934251, '8': 0.7114005535259798, '9': 0.7247441711424716, '10': 0.7100145053609739, '11': 0.7251448490663538, '12': 0.6888208126685683, '13': 0.7063328676449055, '14': 0.7101669247094867, '15': 0.7049433180913995, '16': 0.7161208324724184, '17': 0.7183630687560714, '18': 0.7070341697603252, '19': 0.7192020053664849, '20': 0.7083247741123432, '21': 0.7336798382238175, '22': 0.717159530500586, '23': 0.7158194949267223, '24': 0.7191370073298593, '25': 0.7268043295486675, '26': 0.7123897960248347, '27': 0.7211819309737202, '28': 0.7080531394416774, '29': 0.731450162528672, '30': 0.716229251309958, '31': 0.7137331188618439, '32': 0.7104498668971996, '33': 0.7187653593757308, '34': 0.7149881708695309, '35': 0.7149241900931915, '36': 0.7030641652348504, '37': 0.7229586469654212, '38': 0.7131174783013678, '39': 0.7228155783690899, '40': 0.718179487497435, '41': 0.7184857057454402, '42': 0.7218599957885303, '43': 0.713125130089967, '44': 0.7166133658581424, '45': 0.7257486480238391, '46': 0.7206210362418497, '47': 0.7071318903581678, '48': 0.7040496342131506, '49': 0.7186272404125174}"
dataset13_density,RandomForest,vector,1000,6,0.5930183427612659,0.5701558609731056,"{'1': 0.5832398965781141, '2': 0.6211966832561395, '3': 0.5879268116953758, '4': 0.6196138770618418, '5': 0.5827789913987572, '6': 0.5842291837495729, '7': 0.5823159229774437, '8': 0.6055424420299662, '9': 0.5861456894689991, '10': 0.6208031579096491, '11': 0.5731286968164773, '12': 0.6094817183983829, '13': 0.5958072003997056, '14': 0.6088291845289092, '15': 0.593214050102451, '16': 0.5988745049154608, '17': 0.5627567443197415, '18': 0.6015214594966503, '19': 0.5832387651232224, '20': 0.6306093603354789, '21': 0.5610867052546378, '22': 0.59906252316301, '23': 0.5722603305380364, '24': 0.6125436144705954, '25': 0.596762753515076, '26': 0.5898894282516569, '27': 0.5710023914284628, '28': 0.6124702172298947, '29': 0.5784576727819447, '30': 0.6343783362733624, '31': 0.5679474199425026, '32': 0.5942088841678893, '33': 0.5737776780355585, '34': 0.6045833320952604, '35': 0.5953492358015514, '36': 0.5948989522707286, '37': 0.5621099389337753, '38': 0.6006819405755871, '39': 0.5813327683800811, '40': 0.61754246669464, '41': 0.5698500146951191, '42': 0.59199734290544, '43': 0.5775659446141993, '44': 0.603038402526217, '45': 0.5927124943558709, '46': 0.5963137302504543, '47': 0.5794844091473412, '48': 0.6020177194943165, '49': 0.5933178069464757}","{'1': 0.6264112033637335, '2': 0.529574336041637, '3': 0.5743841537266934, '4': 0.5184652788034301, '5': 0.5803165873482994, '6': 0.5753337535608949, '7': 0.5910018679943467, '8': 0.5357229470024097, '9': 0.5884472531117855, '10': 0.5189030512001771, '11': 0.6031744224067113, '12': 0.5547322028355764, '13': 0.571929902057723, '14': 0.5412866043525327, '15': 0.5743995244042679, '16': 0.5565870246344693, '17': 0.6152306749489841, '18': 0.5487852994027757, '19': 0.5957618787568904, '20': 0.5138180266262393, '21': 0.6185325556284768, '22': 0.5499068924494294, '23': 0.6041446915547735, '24': 0.5308048526664831, '25': 0.5752614146292039, '26': 0.5666796388133744, '27': 0.6065647434333561, '28': 0.5415367571953689, '29': 0.5960917187032193, '30': 0.5039031221061521, '31': 0.6107601093437631, '32': 0.5626333802313768, '33': 0.6003513781209329, '34': 0.5503326642050014, '35': 0.5721800113124105, '36': 0.5628775595536251, '37': 0.6155968716677674, '38': 0.5543459945601876, '39': 0.5934229816905336, '40': 0.5302257959986627, '41': 0.6081860625550632, '42': 0.5633420980634016, '43': 0.5971913054946387, '44': 0.5454536775937937, '45': 0.5777352939034957, '46': 0.5584024041612857, '47': 0.6005187699271923, '48': 0.548894633158791, '49': 0.5774938163808325}"
dataset13_density,RandomForest,vector,1000,7,0.6179762175775405,0.5713496161815752,"{'1': 0.5481141590422542, '2': 0.6449282806190002, '3': 0.5632968797807396, '4': 0.6326277026189113, '5': 0.568551917162413, '6': 0.6496905689154304, '7': 0.5791950671175076, '8': 0.6558638003378289, '9': 0.5673771542755032, '10': 0.6479532438697578, '11': 0.5849799281722927, '12': 0.6468125065451811, '13': 0.5932477912180445, '14': 0.6523770447828001, '15': 0.5874353327912546, '16': 0.6566539473633956, '17': 0.5835073253768069, '18': 0.6507829743776538, '19': 0.5865668881269767, '20': 0.6463749321450932, '21': 0.595928375450569, '22': 0.6516372988581668, '23': 0.5809116308629538, '24': 0.6499446711842203, '25': 0.6024971832699813, '26': 0.6716929177542924, '27': 0.5803142553373908, '28': 0.6518874833215833, '29': 0.6075363226011297, '30': 0.6624293258393661, '31': 0.5932504971634707, '32': 0.6533375426693098, '33': 0.5947189010901772, '34': 0.6544663307572469, '35': 0.5817907481753299, '36': 0.6563322072986606, '37': 0.5813555682614704, '38': 0.6642810187793089, '39': 0.5793223849739911, '40': 0.6581783580973195, '41': 0.5959255296942673, '42': 0.6601037026710076, '43': 0.5961322812389334, '44': 0.6528649340316588, '45': 0.5847784837746466, '46': 0.650735646433915, '47': 0.5802647704347146, '48': 0.6554873580018871, '49': 0.586391488633673}","{'1': 0.6902482825377763, '2': 0.534671817312821, '3': 0.6550881803355316, '4': 0.5355309085566566, '5': 0.650980939320695, '6': 0.5242536264330844, '7': 0.6372961051126116, '8': 0.5184807097006932, '9': 0.6437931055091208, '10': 0.5219378960579928, '11': 0.6316666589333022, '12': 0.5314315413370363, '13': 0.606154137097463, '14': 0.5247946474669909, '15': 0.6173105130487802, '16': 0.5179881296155988, '17': 0.6188526680715646, '18': 0.5271927286027198, '19': 0.613542135961388, '20': 0.5217040800901882, '21': 0.6001661563981378, '22': 0.516556295883924, '23': 0.6184663770169094, '24': 0.5144110850903607, '25': 0.5995530545070389, '26': 0.4959882129472455, '27': 0.6198392577442469, '28': 0.5191455372584936, '29': 0.5907413686884264, '30': 0.5040183924044561, '31': 0.6096871026921659, '32': 0.5147001244853011, '33': 0.6062574661402911, '34': 0.5151154052190148, '35': 0.621455450299464, '36': 0.5084261294058467, '37': 0.6268272722761705, '38': 0.5054640778486895, '39': 0.6288026550610191, '40': 0.5102170555278684, '41': 0.6075428802100902, '42': 0.5109446587923836, '43': 0.6062396962501682, '44': 0.5150640602249545, '45': 0.6169574405613023, '46': 0.5267168664740376, '47': 0.626999842208069, '48': 0.5214926827596245, '49': 0.6154157774194677}"
dataset13_density,RandomForest,vector,1000,8,0.5298270377162168,0.7149960575323553,"{'1': 0.4545235205959069, '2': 0.48803751776613247, '3': 0.511572203912911, '4': 0.5037864837957355, '5': 0.5173763634316068, '6': 0.5239937945661506, '7': 0.5259062685526885, '8': 0.5401181716875871, '9': 0.5278489114460114, '10': 0.5401773249729263, '11': 0.5224043682240047, '12': 0.5327968805084142, '13': 0.5267395146420147, '14': 0.5624174008659655, '15': 0.5452023168809454, '16': 0.54135229686521, '17': 0.5381777885497379, '18': 0.5287182059574929, '19': 0.5277666583343692, '20': 0.5316743382361934, '21': 0.5493624177863367, '22': 0.5230055870269407, '23': 0.5417576930511498, '24': 0.5277146633385668, '25': 0.5355216701729809, '26': 0.5212702654121196, '27': 0.5371447378100488, '28': 0.5279379091718724, '29': 0.5564762755631608, '30': 0.523066224548251, '31': 0.5412722060913518, '32': 0.5233132140442825, '33': 0.532083187003487, '34': 0.5387924086193092, '35': 0.5274526738196766, '36': 0.515819373517851, '37': 0.545737745482129, '38': 0.5265329579862571, '39': 0.535511216563577, '40': 0.5267241919160446, '41': 0.5470659179916194, '42': 0.5130305759684894, '43': 0.5447691227529434, '44': 0.5306010968714946, '45': 0.5388990495749113, '46': 0.5310830999792236, '47': 0.540984116167504, '48': 0.5445899156787066, '49': 0.5234150043923285}","{'1': 0.7757557184095237, '2': 0.757994711462733, '3': 0.735560697401439, '4': 0.7465064584139933, '5': 0.7357344580828147, '6': 0.7279011351941455, '7': 0.7233547095680821, '8': 0.7124917649525893, '9': 0.7174451393829842, '10': 0.707658113329764, '11': 0.7268868227307203, '12': 0.7153390290306672, '13': 0.7205920421681014, '14': 0.6811320964475043, '15': 0.7009461799301069, '16': 0.7049759711939705, '17': 0.7065726569198502, '18': 0.7183362353097733, '19': 0.7169134674590258, '20': 0.71268073349038, '21': 0.6963303018917386, '22': 0.7204132163656497, '23': 0.697391192865541, '24': 0.7171842964099595, '25': 0.705515728876811, '26': 0.7239635180201066, '27': 0.7057789790170175, '28': 0.716257669265592, '29': 0.6855445856659341, '30': 0.722665813078875, '31': 0.7012622442702341, '32': 0.7240468943754763, '33': 0.7122201151105307, '34': 0.7077104219080232, '35': 0.7149318909218965, '36': 0.7287351611434703, '37': 0.6961036409870898, '38': 0.717461586560117, '39': 0.70869258869093, '40': 0.7178581135230651, '41': 0.6962265926612419, '42': 0.7320925123324743, '43': 0.6951498612562412, '44': 0.7128578368651706, '45': 0.704384084669007, '46': 0.709551517945771, '47': 0.700930341078244, '48': 0.7012993579206888, '49': 0.7174686145303435}"
dataset13_density,RandomForest,vector,1000,9,0.5822780273558675,0.6585821183682782,"{'1': 0.5575779880189605, '2': 0.6159239481795554, '3': 0.5704194301506286, '4': 0.6143225015962781, '5': 0.5733982322501717, '6': 0.6129239919575132, '7': 0.5630044188294886, '8': 0.6037900081729847, '9': 0.5641763614326323, '10': 0.6054913166509766, '11': 0.5630933972644212, '12': 0.6084044295909269, '13': 0.5567466667986253, '14': 0.6002985103739356, '15': 0.5481320558930247, '16': 0.5994721084835943, '17': 0.569278716823344, '18': 0.6132215651561781, '19': 0.5670426911527551, '20': 0.5991115672262413, '21': 0.5510470303956684, '22': 0.6184502468770292, '23': 0.5553519153669164, '24': 0.6080579843867108, '25': 0.5585736489149371, '26': 0.5974720221134198, '27': 0.566917419068133, '28': 0.6121158043795948, '29': 0.5375894352781685, '30': 0.5997295707769428, '31': 0.5517763214564357, '32': 0.6081686878550994, '33': 0.5526233437237561, '34': 0.6100768990157037, '35': 0.5599530621284089, '36': 0.6053429037678527, '37': 0.5693274925856803, '38': 0.5993277750472679, '39': 0.5527409794167912, '40': 0.6003431723390666, '41': 0.5547969714475357, '42': 0.619752494254681, '43': 0.5480034386463054, '44': 0.6129767407780616, '45': 0.5523381144794202, '46': 0.6027828408433887, '47': 0.5564131157556481, '48': 0.6050266079654988, '49': 0.5587173953711511}","{'1': 0.7153177592302336, '2': 0.6635537837421694, '3': 0.666980406855672, '4': 0.652037935036921, '5': 0.6658356215003103, '6': 0.647874927905582, '7': 0.6717553069018863, '8': 0.656484988314525, '9': 0.6642542268206686, '10': 0.6430012402643202, '11': 0.6776356426587296, '12': 0.6435167146414431, '13': 0.6683562816513594, '14': 0.6501767383129355, '15': 0.6830548910001792, '16': 0.6545226074318327, '17': 0.6616646385297986, '18': 0.6422757345373595, '19': 0.6568266042433057, '20': 0.6531214210762948, '21': 0.6771061399619094, '22': 0.6326636922053046, '23': 0.6674427986845697, '24': 0.6407269992293185, '25': 0.6632579694842542, '26': 0.6533604940842406, '27': 0.6619401277451721, '28': 0.6347430259333877, '29': 0.6838396961978681, '30': 0.6497000855678912, '31': 0.6773414662607256, '32': 0.6372929020072788, '33': 0.6717704976198076, '34': 0.6351955248864176, '35': 0.6677840781102061, '36': 0.6447564121074439, '37': 0.6587960293020209, '38': 0.6440487347560079, '39': 0.6737327000803814, '40': 0.6452132672854785, '41': 0.6728742469650453, '42': 0.6309222344892398, '43': 0.6739976462224929, '44': 0.6356294729494837, '45': 0.6724845064725785, '46': 0.6459646935688743, '47': 0.6709525689888197, '48': 0.6413576836229993, '49': 0.6673806346008859}"
